R_Height,R_Weight,R_Reach,R_Stance,R_age,R_SLpM,R_Str_Acc,R_SApM,R_Str_Def,R_TD_Avg,R_TD_Acc,R_TD_Def,R_Sub_Avg,B_Height,B_Weight,B_Reach,B_Stance,B_age,B_SLpM,B_Str_Acc,B_SApM,B_Str_Def,B_TD_Avg,B_TD_Acc,B_TD_Def,B_Sub_Avg,R_hist_sig_str_avg,R_hist_td_avg,R_hist_ctrl_avg,R_hist_sig_str_pct_avg,R_hist_td_pct_avg,R_hist_won_avg,R_hist_fights_before,B_hist_sig_str_avg,B_hist_td_avg,B_hist_ctrl_avg,B_hist_sig_str_pct_avg,B_hist_td_pct_avg,B_hist_won_avg,B_hist_fights_before,date,target
75.0,185.0,75.0,Southpaw,30.86652977412731,1.64,0.44,1.98,0.56,0.93,0.5,0.5,1.4,73.0,185.0,76.0,Orthodox,23.044490075290895,5.09,0.38,3.77,0.66,1.26,0.6,0.81,0.4,24.5,0.5,,44.5,33.0,0.5,2,,,,,,,0,2014-03-15,0
69.0,125.0,70.0,Orthodox,27.800136892539356,2.43,0.31,3.82,0.57,0.88,0.45,0.48,0.2,67.0,125.0,66.0,Southpaw,21.867214236824093,3.56,0.51,2.16,0.55,3.42,0.63,0.82,0.5,39.666666666666664,1.6666666666666667,,38.0,33.333333333333336,0.0,3,27.0,2.0,,72.0,66.0,1.0,1,2014-03-15,0
70.0,170.0,74.0,Orthodox,26.72142368240931,4.24,0.32,4.02,0.6,0.14,0.33,0.68,0.0,69.0,170.0,72.0,Orthodox,26.6694045174538,1.81,0.31,3.03,0.59,3.72,0.52,0.66,0.1,72.0,0.0,,29.0,0.0,0.6666666666666666,3,9.0,0.0,,60.0,,1.0,1,2014-03-15,0
67.0,145.0,69.0,Orthodox,28.605065023956193,3.41,0.49,2.72,0.44,1.55,0.29,0.44,1.8,69.0,145.0,69.0,Southpaw,30.924024640657084,2.33,0.46,1.99,0.62,1.9,0.3,0.45,0.0,21.666666666666668,0.6666666666666666,,50.5,49.75,0.5,6,15.0,0.0,,53.0,0.0,0.0,1,2014-03-15,0
67.0,155.0,71.0,Orthodox,26.967830253251197,2.08,0.32,2.12,0.63,2.32,0.58,0.66,0.0,69.0,155.0,70.0,Orthodox,32.24093086926762,2.65,0.42,2.42,0.64,0.97,0.22,0.41,0.0,26.666666666666668,0.6666666666666666,,32.666666666666664,66.0,0.3333333333333333,3,,,,,,,0,2014-03-15,0
78.0,185.0,77.0,Orthodox,25.900068446269678,4.43,0.36,3.87,0.59,0.63,0.42,0.63,0.4,73.0,170.0,,Orthodox,30.255989048596852,2.99,0.39,5.62,0.63,3.87,0.83,0.44,2.3,76.0,1.0,,42.0,75.0,1.0,2,,,,,,,0,2014-03-08,1
77.0,205.0,79.0,Orthodox,27.143052703627653,4.02,0.4,3.42,0.51,1.54,0.39,0.83,0.4,73.0,205.0,79.0,Orthodox,34.050650239561946,3.43,0.54,3.97,0.49,0.53,0.18,0.7,0.4,38.111111111111114,1.2222222222222223,,34.888888888888886,46.333333333333336,0.7777777777777778,9,39.666666666666664,1.0,,61.333333333333336,50.0,1.0,3,2014-03-08,1
66.0,135.0,68.0,Orthodox,35.45242984257358,3.02,0.31,4.63,0.55,2.47,0.44,0.58,0.4,64.0,125.0,64.0,Orthodox,34.521560574948666,3.56,0.41,3.79,0.58,0.78,0.27,0.53,1.6,35.333333333333336,1.5,,30.666666666666668,59.25,0.5,6,,,,,,,0,2014-03-08,1
71.0,170.0,72.0,Switch,25.609856262833677,1.71,0.57,3.33,0.49,1.72,0.55,0.66,0.9,72.0,185.0,73.0,Orthodox,26.403832991101986,2.95,0.35,2.59,0.57,2.63,0.49,0.65,0.3,25.5,1.5,,71.0,75.0,1.0,2,14.0,1.0,,70.0,20.0,1.0,1,2014-03-08,1
78.0,205.0,81.0,Southpaw,40.41889117043121,4.06,0.71,1.78,0.6,1.17,0.83,0.53,0.2,70.0,205.0,73.0,Orthodox,30.611909650924023,2.01,0.4,2.84,0.56,2.02,0.32,1.0,0.4,36.285714285714285,0.7142857142857143,,70.42857142857143,75.0,0.5714285714285714,7,18.0,1.0,,16.0,33.0,0.0,1,2014-03-08,0
73.0,170.0,76.0,Orthodox,24.70362765229295,3.52,0.41,4.31,0.57,0.32,0.15,0.63,0.7,71.0,170.0,71.0,Southpaw,31.50171115674196,3.14,0.42,3.12,0.43,3.01,0.28,0.66,1.6,34.5,0.5,,46.0,10.0,0.5,2,,,,,,,0,2014-03-08,0
73.0,170.0,77.0,Orthodox,33.25119780971937,1.52,0.42,2.86,0.49,0.86,0.15,0.22,0.6,74.0,170.0,,Orthodox,27.581108829568787,2.53,0.49,2.53,0.52,0.0,0.0,1.0,3.0,21.0,1.0,,41.0,16.0,1.0,1,,,,,,,0,2014-03-08,1
70.0,155.0,73.0,Southpaw,27.759069130732374,4.21,0.38,3.82,0.58,0.49,0.45,0.77,0.1,69.0,155.0,71.0,Orthodox,30.940451745379878,2.96,0.4,1.85,0.66,1.3,0.63,0.61,0.2,37.7,0.4,,35.9,60.0,0.6,10,20.285714285714285,0.6666666666666666,,41.0,62.5,0.5714285714285714,21,2014-03-08,1
71.0,170.0,,Orthodox,29.059548254620122,1.0,0.41,2.6,0.71,0.0,0.0,0.0,0.0,72.0,170.0,,Orthodox,22.90759753593429,1.32,0.26,1.63,0.44,0.0,0.0,0.33,0.0,,,,,,,0,,,,,,,0,2014-03-01,0
71.0,145.0,73.0,Orthodox,30.62012320328542,2.42,0.42,2.12,0.65,2.55,0.56,0.54,0.6,66.0,145.0,64.0,Orthodox,31.753593429158112,2.78,0.37,2.76,0.65,0.56,0.28,0.38,1.0,36.0,1.8,,46.0,62.0,0.4,5,22.5,0.25,,45.25,40.0,0.5,8,2014-03-01,1
72.0,170.0,,Southpaw,28.125941136208077,3.17,0.46,2.27,0.53,0.0,0.0,0.77,0.0,71.0,155.0,71.0,Southpaw,23.975359342915812,1.28,0.48,1.88,0.53,1.75,0.3,0.69,0.8,,,,,,,0,,,,,,,0,2014-03-01,0
71.0,155.0,73.0,Southpaw,26.99247091033539,2.26,0.41,3.63,0.53,2.0,0.38,0.78,0.0,69.0,145.0,,Orthodox,32.62422997946612,3.53,0.51,2.0,0.48,1.33,0.16,0.57,0.3,38.0,1.5,,37.5,60.0,0.5,2,,,,,,,0,2014-03-01,0
74.0,170.0,76.0,Southpaw,32.284736481861735,2.12,0.49,1.89,0.58,2.93,0.43,0.71,0.6,73.0,170.0,75.0,Orthodox,26.60643394934976,3.4,0.4,1.8,0.62,2.61,0.43,0.6,0.9,25.333333333333332,2.5833333333333335,,52.583333333333336,56.90909090909091,0.75,12,47.875,2.5,,41.25,40.25,0.875,8,2014-03-01,1
67.0,135.0,,Orthodox,27.871321013004792,1.6,0.28,3.08,0.59,0.47,0.11,0.66,0.9,68.0,145.0,68.0,Orthodox,28.035592060232716,3.37,0.45,2.98,0.54,1.45,0.22,0.63,0.0,,,,,,,0,,,,,,,0,2014-03-01,0
66.0,135.0,70.0,Orthodox,30.967830253251197,4.52,0.37,6.55,0.59,0.18,0.18,0.6,0.2,66.0,125.0,66.0,Orthodox,31.37577002053388,3.47,0.47,2.07,0.7,0.81,0.33,0.72,1.0,83.28571428571429,0.14285714285714285,,36.142857142857146,100.0,0.2857142857142857,7,17.0,0.8,,46.2,14.666666666666666,0.4,5,2014-03-01,0
75.0,265.0,82.0,Switch,35.62765229295003,3.55,0.5,2.79,0.64,0.0,0.0,0.55,0.7,72.0,260.0,75.0,Southpaw,29.357973990417523,2.87,0.5,3.3,0.47,1.97,0.38,0.76,0.1,26.11111111111111,0.0,,55.333333333333336,,0.6666666666666666,9,26.6,0.4,,48.8,50.0,0.6,5,2014-03-01,1
70.0,135.0,71.0,Orthodox,26.45037645448323,2.47,0.31,2.54,0.63,1.85,0.38,0.58,0.4,67.0,135.0,71.0,Orthodox,24.56399726214921,4.84,0.49,2.2,0.63,1.77,0.24,0.41,0.9,,,,,,,0,,,,,,,0,2014-02-22,0
66.0,135.0,68.0,Orthodox,29.385352498288842,4.18,0.47,4.18,0.55,0.94,0.4,0.34,0.8,66.0,125.0,66.0,Orthodox,27.575633127994525,3.76,0.37,4.01,0.55,0.45,0.4,0.57,0.5,47.0,0.5,,44.5,50.0,1.0,2,65.0,0.0,,31.0,,0.0,1,2014-02-22,1
72.0,185.0,73.0,Orthodox,23.175906913073238,4.52,0.4,3.44,0.6,0.43,0.27,0.84,0.0,72.0,170.0,75.0,Orthodox,31.030800821355236,4.24,0.43,2.8,0.58,0.32,0.45,0.78,0.0,61.333333333333336,0.3333333333333333,,37.666666666666664,100.0,0.6666666666666666,3,44.25,1.0,,53.25,75.0,0.75,4,2014-02-22,0
65.0,135.0,66.0,Orthodox,31.59753593429158,3.26,0.4,2.33,0.68,1.48,0.38,0.8,0.3,66.0,135.0,65.0,Orthodox,27.460643394934976,5.6,0.43,5.87,0.58,0.68,0.21,0.8,0.8,34.5,1.0,,43.333333333333336,24.25,0.8333333333333334,6,,,,,,,0,2014-02-22,1
72.0,170.0,76.0,Orthodox,24.588637919233403,3.75,0.42,2.8,0.62,1.77,0.47,0.88,0.4,73.0,170.0,72.0,Southpaw,36.29568788501027,1.82,0.43,2.03,0.63,2.55,0.26,0.61,1.0,43.625,2.375,,48.25,53.142857142857146,0.75,8,18.647058823529413,2.2941176470588234,,49.8235294117647,38.4375,0.7058823529411765,17,2014-02-22,1
72.0,170.0,74.0,Orthodox,38.431211498973305,2.74,0.45,2.84,0.6,1.8,0.35,0.7,1.5,71.0,170.0,75.0,Orthodox,25.828884325804243,2.02,0.51,2.39,0.4,3.03,0.46,0.4,4.8,18.583333333333332,0.9166666666666666,,39.5,36.285714285714285,0.6666666666666666,12,11.714285714285714,1.7142857142857142,,58.857142857142854,54.285714285714285,0.5714285714285714,7,2014-02-22,1
71.0,235.0,72.0,Orthodox,34.92950034223135,4.25,0.52,2.92,0.54,1.83,0.44,0.8,0.4,74.0,205.0,76.0,Orthodox,33.267624914442166,4.26,0.5,3.35,0.55,4.49,0.41,0.28,0.1,66.5,1.5,,55.5,30.0,1.0,2,,,,,,,0,2014-02-22,1
67.0,135.0,66.0,Orthodox,27.058179329226558,4.17,0.52,4.14,0.44,6.26,0.68,0.5,4.8,66.0,135.0,66.0,Orthodox,33.412731006160165,2.32,0.45,1.94,0.48,4.41,0.65,0.5,0.5,23.5,3.5,,56.5,87.5,1.0,2,8.0,2.0,,88.0,100.0,1.0,1,2014-02-22,1
68.0,155.0,71.0,Orthodox,32.07392197125257,2.19,0.33,3.38,0.59,2.49,0.36,0.11,1.6,70.0,170.0,71.0,Southpaw,25.385352498288842,2.33,0.42,2.82,0.47,1.02,0.42,0.81,1.0,26.285714285714285,2.0,,38.142857142857146,28.428571428571427,0.2857142857142857,7,22.5,0.0,,33.0,,0.5,4,2014-02-22,0
64.0,125.0,64.0,Southpaw,30.847364818617386,1.94,0.43,2.24,0.62,3.71,0.3,0.56,0.3,64.0,125.0,64.0,Orthodox,29.582477754962355,1.99,0.36,2.96,0.55,1.06,0.33,0.4,2.1,26.0,6.0,,32.0,35.0,1.0,1,28.0,2.0,,43.0,100.0,1.0,1,2014-02-22,1
68.0,145.0,70.0,Orthodox,30.65845311430527,2.79,0.4,3.89,0.59,0.89,0.33,0.5,0.0,68.0,155.0,69.0,Orthodox,29.026694045174537,1.64,0.29,1.6,0.67,0.0,0.0,0.31,0.3,,,,,,,0,,,,,,,0,2014-02-22,1
73.0,185.0,74.0,Southpaw,35.715263518138265,2.59,0.53,1.57,0.61,1.21,0.65,0.75,0.4,74.0,185.0,76.0,Orthodox,28.542094455852155,3.75,0.5,1.21,0.68,1.59,0.6,0.59,1.1,31.125,0.8125,,55.8125,62.77777777777778,0.75,16,80.0,0.0,,53.0,,1.0,1,2014-02-15,1
72.0,170.0,74.0,Orthodox,29.65366187542779,2.5,0.48,4.18,0.49,0.85,0.35,0.56,1.4,70.0,170.0,,Southpaw,28.689938398357288,0.46,0.33,12.92,0.09,0.0,0.0,0.0,0.0,11.5,0.3333333333333333,,49.666666666666664,66.0,0.5,6,,,,,,,0,2014-02-15,1
71.0,170.0,75.0,Orthodox,29.94113620807666,3.26,0.42,2.77,0.63,1.93,0.5,0.66,0.3,72.0,170.0,75.0,Orthodox,27.865845311430526,3.56,0.35,3.8,0.57,1.16,0.19,0.82,0.2,12.0,0.0,,66.0,,1.0,1,12.0,1.0,,50.0,100.0,1.0,1,2014-02-15,0
67.0,155.0,71.0,Orthodox,34.03422313483915,3.5,0.36,5.61,0.57,0.44,0.16,0.8,0.3,69.0,155.0,73.0,Orthodox,33.27310061601643,3.41,0.49,2.91,0.59,1.56,0.16,0.75,0.6,45.666666666666664,0.6666666666666666,,43.0,28.0,0.6666666666666666,3,69.0,2.0,,73.0,20.0,1.0,1,2014-02-15,1
69.0,155.0,70.0,Southpaw,35.4798083504449,3.11,0.44,2.56,0.6,1.09,0.46,0.61,0.6,70.0,170.0,70.0,Southpaw,28.145106091718002,3.54,0.49,2.99,0.59,0.63,0.4,0.61,0.6,21.0,0.8,,60.4,55.0,0.6,5,38.0,1.0,,52.0,100.0,0.0,1,2014-02-15,1
70.0,155.0,74.0,Orthodox,24.331279945242983,3.22,0.52,2.94,0.54,2.64,0.44,0.57,2.8,68.0,145.0,69.0,Orthodox,24.996577686516083,2.24,0.44,2.23,0.5,1.44,0.26,0.58,0.0,19.555555555555557,0.6666666666666666,,47.666666666666664,38.857142857142854,0.4444444444444444,9,32.666666666666664,1.6666666666666667,,48.666666666666664,47.333333333333336,0.3333333333333333,3,2014-02-15,1
73.0,185.0,72.0,Orthodox,34.19301848049281,2.53,0.46,2.85,0.62,2.55,0.39,0.6,1.4,75.0,205.0,78.0,Orthodox,32.34770704996578,2.22,0.42,1.64,0.59,1.79,0.36,0.73,0.6,18.0,0.5,,54.0,16.5,1.0,2,26.333333333333332,2.0,,52.0,44.666666666666664,1.0,6,2014-02-15,1
69.0,155.0,72.0,Orthodox,36.20260095824778,2.56,0.33,3.61,0.58,0.44,0.11,0.2,0.9,70.0,155.0,72.0,Orthodox,28.517453798767967,3.39,0.36,3.93,0.59,0.0,0.0,0.7,1.8,48.0,0.3333333333333333,,38.333333333333336,8.333333333333334,0.3333333333333333,3,15.5,0.0,,32.5,,0.5,2,2014-02-15,0
69.0,135.0,71.0,Southpaw,33.53319644079398,2.72,0.45,2.79,0.49,1.44,0.62,0.6,0.8,64.0,125.0,65.0,Southpaw,29.1088295687885,1.83,0.29,3.04,0.55,5.15,0.42,0.47,0.6,24.666666666666668,1.3333333333333333,,45.333333333333336,75.0,0.5,6,33.0,4.0,,34.0,66.0,1.0,1,2014-02-15,1
74.0,185.0,78.0,Orthodox,31.24435318275154,1.93,0.38,2.63,0.5,2.0,0.68,0.81,0.9,71.0,170.0,73.0,Orthodox,22.140999315537304,3.76,0.42,3.34,0.58,0.2,0.2,0.75,0.0,25.0,2.6666666666666665,,42.666666666666664,88.66666666666667,0.6666666666666666,3,,,,,,,0,2014-02-15,1
68.0,135.0,73.0,Orthodox,26.017796030116358,2.37,0.45,2.66,0.64,0.93,0.47,0.41,0.7,68.0,145.0,71.0,Orthodox,30.33538672142368,4.11,0.44,3.19,0.66,1.85,0.36,0.63,0.3,36.4,1.0,,56.0,80.0,0.4,5,25.0,1.0,,43.0,50.0,0.3333333333333333,3,2014-02-15,1
67.0,145.0,68.0,Orthodox,28.65160848733744,3.77,0.38,4.26,0.58,0.7,0.5,0.66,0.0,68.0,145.0,68.0,Orthodox,23.085557837097877,2.54,0.38,2.53,0.63,2.54,0.46,1.0,0.0,,,,,,,0,,,,,,,0,2014-02-15,0
66.0,145.0,70.0,Orthodox,27.003422313483917,3.78,0.36,3.9,0.57,1.49,0.41,0.91,0.5,66.0,135.0,67.0,Orthodox,34.72142368240931,2.65,0.4,2.59,0.64,1.54,0.3,0.58,0.8,56.0,1.6666666666666667,,41.0,31.25,1.0,6,48.5,1.625,,52.875,47.714285714285715,0.75,8,2014-02-01,1
63.0,125.0,64.0,Southpaw,32.68446269678302,3.35,0.43,2.23,0.61,1.11,0.39,0.57,0.8,66.0,125.0,67.0,Orthodox,28.635181382614647,2.73,0.28,3.77,0.63,3.0,0.45,0.36,0.0,48.625,1.0,,45.5,36.375,0.625,8,,,,,,,0,2014-02-01,1
68.0,155.0,71.0,Orthodox,29.305954825462013,2.92,0.34,2.55,0.58,3.49,0.53,0.66,0.8,68.0,155.0,70.0,Orthodox,30.373716632443532,2.65,0.41,2.31,0.59,2.18,0.45,0.4,0.4,32.666666666666664,3.6666666666666665,,42.0,68.83333333333333,0.5,6,40.25,2.0,,54.75,95.75,0.5,4,2014-02-01,0
67.0,135.0,70.0,Orthodox,27.397672826830938,3.45,0.45,3.52,0.61,0.57,0.56,0.91,0.1,68.0,145.0,71.0,Orthodox,31.701574264202602,3.13,0.47,2.87,0.57,1.84,0.33,0.46,0.9,52.8,2.0,,40.0,69.0,1.0,5,23.25,1.25,,46.5,27.0,1.0,4,2014-02-01,1
63.0,135.0,67.0,Orthodox,23.641341546885695,5.36,0.4,4.27,0.56,0.56,0.58,0.67,0.6,64.0,125.0,65.0,Orthodox,28.646132785763175,2.85,0.42,3.09,0.52,2.51,0.36,0.65,0.3,52.4,0.4,,41.2,100.0,0.8,5,40.5,2.0,,41.5,42.5,1.0,2,2014-02-01,0
68.0,155.0,68.0,Orthodox,28.750171115674195,5.36,0.51,3.76,0.7,0.0,0.0,0.88,0.0,71.0,155.0,74.0,Southpaw,30.54072553045859,1.79,0.4,2.64,0.43,3.48,0.38,0.5,0.3,50.42857142857143,0.0,,48.333333333333336,,0.7142857142857143,7,16.0,1.0,,45.0,50.0,1.0,1,2014-02-01,0
75.0,264.0,79.0,Southpaw,34.69404517453799,2.18,0.47,3.84,0.38,2.02,0.4,0.54,2.0,76.0,265.0,80.0,Orthodox,33.711156741957566,3.67,0.64,2.44,0.57,1.42,0.55,0.73,0.8,12.954545454545455,0.8636363636363636,,51.22727272727273,50.15384615384615,0.6363636363636364,22,37.0,0.3333333333333333,,70.66666666666667,50.0,0.3333333333333333,3,2014-02-01,0
72.0,185.0,72.0,Southpaw,32.41889117043121,2.11,0.44,2.32,0.63,3.71,0.44,0.83,0.5,73.0,185.0,73.0,Orthodox,31.5564681724846,4.01,0.44,4.41,0.5,0.15,0.07,0.43,0.0,23.571428571428573,2.5714285714285716,,51.57142857142857,54.42857142857143,0.42857142857142855,7,51.333333333333336,0.0,,51.333333333333336,0.0,0.3333333333333333,3,2014-02-01,1
74.0,205.0,77.0,Orthodox,27.197809719370294,3.36,0.42,3.44,0.56,1.02,0.35,0.6,0.0,75.0,185.0,78.0,Orthodox,22.466803559206024,3.51,0.23,5.32,0.57,0.0,0.0,0.58,0.0,46.5,0.5,,46.0,50.0,1.0,2,,,,,,,0,2014-02-01,1
70.0,155.0,70.0,Orthodox,26.759753593429156,4.06,0.4,4.44,0.61,0.64,0.18,0.74,0.2,69.0,170.0,77.0,Orthodox,21.409993155373034,3.9,0.42,3.23,0.51,3.21,0.43,0.75,0.8,57.666666666666664,2.0,,46.0,62.5,0.6666666666666666,3,,,,,,,0,2014-02-01,1
72.0,170.0,73.0,Orthodox,24.142368240930868,2.68,0.37,2.59,0.58,0.71,0.27,0.68,1.0,69.0,155.0,70.0,Orthodox,29.17453798767967,4.4,0.49,3.05,0.54,0.67,0.57,0.89,0.2,,,,,,,0,,,,,,,0,2014-02-01,0
75.0,170.0,80.0,Orthodox,26.49965776865161,3.67,0.47,2.05,0.56,2.46,0.45,0.57,0.3,71.0,170.0,71.0,Orthodox,31.392197125256672,2.23,0.39,4.1,0.59,0.75,0.17,0.9,0.0,34.333333333333336,2.0,,41.666666666666664,73.0,0.3333333333333333,3,,,,,,,0,2014-02-01,1
67.0,135.0,69.0,Orthodox,29.582477754962355,3.4,0.29,3.66,0.69,0.34,0.33,0.86,0.1,67.0,135.0,68.0,Orthodox,34.65845311430527,3.06,0.41,2.93,0.62,1.94,0.6,0.82,0.1,39.4,0.4,,26.0,33.25,0.4,5,30.333333333333332,0.8333333333333334,,46.5,55.333333333333336,0.6666666666666666,6,2014-01-25,1
76.0,240.0,80.0,Orthodox,31.43600273785079,4.9,0.52,3.75,0.55,1.92,0.34,0.7,0.0,74.0,242.0,76.0,Orthodox,34.691307323750856,2.12,0.45,2.94,0.57,2.8,0.39,0.66,1.1,52.4,1.6,,48.6,50.5,0.8,5,12.588235294117647,1.0588235294117647,,56.8235294117647,62.23076923076923,0.6470588235294118,17,2014-01-25,1
73.0,155.0,73.0,Orthodox,30.82819986310746,4.43,0.46,4.46,0.53,1.19,0.33,0.73,1.2,70.0,155.0,72.0,Southpaw,31.110198494182068,1.8,0.38,2.14,0.65,0.83,0.8,0.81,0.4,45.72727272727273,0.9090909090909091,,47.27272727272727,52.5,0.7272727272727273,11,16.0,1.0,,72.0,100.0,1.0,1,2014-01-25,1
69.0,170.0,70.0,Southpaw,30.193018480492814,2.93,0.45,1.79,0.63,2.4,0.45,0.63,0.8,70.0,155.0,71.0,Orthodox,35.34565366187543,2.59,0.47,2.12,0.64,1.92,0.39,0.54,1.3,64.375,2.625,,47.125,46.125,0.875,8,25.0,1.5,,57.0,83.0,0.75,4,2014-01-25,1
69.0,135.0,,Orthodox,27.512662559890487,2.72,0.28,5.51,0.64,0.0,0.0,0.0,0.0,66.0,135.0,67.0,Orthodox,31.33196440793977,3.05,0.38,3.2,0.57,0.22,0.06,0.5,0.0,4.0,0.0,,40.0,,0.0,1,32.666666666666664,0.0,,44.666666666666664,,0.6666666666666666,3,2014-01-25,0
70.0,145.0,71.0,Orthodox,29.694729637234772,3.5,0.38,3.08,0.52,2.7,0.33,0.58,1.2,69.0,145.0,71.0,Orthodox,27.67145790554415,3.18,0.4,3.06,0.58,1.16,0.38,0.65,0.4,27.666666666666668,1.4444444444444444,,26.0,41.5,0.7777777777777778,9,30.294117647058822,1.411764705882353,,47.588235294117645,48.5,0.5294117647058824,17,2014-01-25,0
70.0,145.0,73.0,Southpaw,25.598904859685145,4.1,0.5,2.82,0.65,0.57,0.78,0.64,0.8,66.0,125.0,69.0,Orthodox,20.438056125941138,3.88,0.37,2.91,0.65,0.85,0.4,0.67,0.4,47.625,0.125,,55.375,100.0,0.5,8,81.0,2.0,,66.0,50.0,1.0,1,2014-01-25,1
68.0,155.0,72.0,Switch,28.62422997946612,2.88,0.38,2.98,0.57,2.04,0.41,0.6,0.2,70.0,155.0,70.0,Orthodox,32.55578370978782,1.68,0.39,2.99,0.53,2.58,0.27,0.0,1.0,34.4,0.8,,39.6,20.0,0.6,5,13.0,1.6666666666666667,,46.333333333333336,23.0,0.3333333333333333,3,2014-01-25,1
72.0,170.0,73.0,Orthodox,32.87063655030801,3.53,0.39,2.42,0.57,1.37,0.2,0.38,0.7,73.0,170.0,74.0,Orthodox,24.142368240930868,3.2,0.39,4.13,0.64,0.96,0.33,0.75,0.5,,,,,,,0,,,,,,,0,2014-01-25,1
77.0,250.0,77.0,Southpaw,30.628336755646817,2.95,0.38,3.43,0.54,0.3,0.28,0.72,0.1,75.0,205.0,77.0,Orthodox,21.88637919233402,4.33,0.56,2.52,0.43,1.34,0.33,0.55,1.3,18.0,0.0,,25.0,0.0,0.0,1,45.0,0.0,,66.0,0.0,0.0,1,2014-01-25,0
75.0,205.0,77.0,Southpaw,29.245722108145106,4.18,0.48,2.43,0.56,0.67,0.3,0.68,1.1,71.0,185.0,73.0,Orthodox,34.130047912388775,2.19,0.35,2.73,0.54,0.4,0.42,0.65,0.3,6.0,0.0,,40.0,0.0,0.0,1,30.857142857142858,0.42857142857142855,,39.714285714285715,55.333333333333336,0.7142857142857143,7,2014-01-15,1
68.0,155.0,70.0,Orthodox,35.77275838466804,5.56,0.47,5.6,0.45,0.2,0.12,0.58,0.0,71.0,155.0,73.0,Orthodox,27.315537303216974,3.67,0.49,2.97,0.51,1.62,0.38,0.85,0.2,76.0,0.0,,34.0,,1.0,1,49.0,1.0,,58.0,50.0,1.0,1,2014-01-15,0
66.0,125.0,66.0,Orthodox,29.82340862422998,2.57,0.43,2.55,0.56,0.62,0.23,0.44,1.1,65.0,125.0,65.0,Orthodox,25.05681040383299,2.94,0.44,2.17,0.56,3.01,0.36,0.52,0.1,30.666666666666668,1.0,,43.333333333333336,60.0,0.6666666666666666,3,55.0,4.0,,52.0,57.0,1.0,1,2014-01-15,1
66.0,125.0,67.0,Orthodox,27.93702943189596,5.37,0.41,3.03,0.65,1.68,0.37,0.86,1.0,66.0,135.0,70.0,Southpaw,29.973990417522245,3.51,0.37,4.28,0.61,0.75,0.22,0.66,0.0,28.333333333333332,1.6666666666666667,,38.0,51.4,0.6666666666666666,6,52.6,1.0,,36.4,30.0,0.6,5,2014-01-15,1
72.0,185.0,73.0,Southpaw,36.71184120465435,3.44,0.49,3.05,0.6,1.57,0.3,0.78,0.0,73.0,185.0,77.0,Southpaw,30.031485284052017,3.46,0.47,2.72,0.53,3.11,0.33,0.94,0.5,31.0,0.0,,74.0,0.0,1.0,2,21.0,2.0,,40.5,30.0,1.0,2,2014-01-15,1
71.0,155.0,75.0,Orthodox,25.790554414784395,3.05,0.44,1.62,0.62,5.32,0.62,0.55,1.1,70.0,155.0,70.0,Orthodox,30.97056810403833,2.68,0.42,3.32,0.51,2.14,0.26,0.27,1.0,21.833333333333332,2.6666666666666665,,32.0,58.0,0.5,6,23.8,1.8,,50.0,10.0,0.4,5,2014-01-15,1
73.0,145.0,73.0,Orthodox,29.72210814510609,3.0,0.33,3.88,0.59,0.6,0.36,0.38,1.8,68.0,145.0,67.0,Orthodox,27.953456536618756,2.46,0.33,3.55,0.59,1.45,0.43,0.7,0.9,30.266666666666666,0.3333333333333333,,32.2,30.625,0.6,15,27.25,0.75,,43.5,71.33333333333333,0.5,4,2014-01-15,1
71.0,170.0,72.0,Orthodox,27.367556468172484,3.53,0.46,2.74,0.63,0.27,0.42,0.79,0.1,73.0,185.0,74.0,Orthodox,26.069815195071868,3.04,0.41,2.73,0.56,0.97,0.27,0.79,0.0,39.0,0.0,,38.5,,0.5,2,45.857142857142854,1.5714285714285714,,44.857142857142854,30.333333333333332,0.8571428571428571,7,2014-01-15,0
70.0,155.0,72.0,Orthodox,31.145790554414784,3.2,0.46,2.28,0.56,3.83,0.6,0.2,0.3,72.0,155.0,72.0,Orthodox,33.08966461327858,3.72,0.48,4.04,0.46,0.0,0.0,0.27,0.9,0.0,0.0,,0.0,,0.0,1,7.0,0.0,,25.0,0.0,0.0,1,2014-01-15,1
65.0,125.0,65.0,Orthodox,27.805612594113622,3.81,0.32,5.72,0.59,4.21,0.58,0.75,0.0,69.0,135.0,68.0,Orthodox,22.50239561943874,4.44,0.46,3.74,0.53,1.84,0.37,0.31,1.9,27.0,3.0,,23.0,100.0,1.0,1,,,,,,,0,2014-01-15,0
75.0,185.0,75.0,Orthodox,33.02669404517454,3.29,0.55,3.31,0.51,1.7,0.32,0.6,0.7,74.0,185.0,,Orthodox,32.72279260780287,1.9,0.35,3.67,0.53,0.95,1.0,0.87,0.0,87.0,1.0,,80.0,20.0,0.0,1,0.0,0.0,,0.0,,0.0,1,2014-01-15,1
70.0,155.0,70.0,Orthodox,32.930869267624914,1.52,0.56,1.55,0.46,4.23,0.42,0.72,0.0,70.0,155.0,72.0,Southpaw,24.695414099931554,4.0,0.49,2.72,0.59,2.03,0.32,0.81,1.0,13.375,2.375,,46.5,37.0,0.5,8,,,,,,,0,2014-01-15,0
